region,month,sales_units,sub_class
0044-E-BUSINESS,2024-10-01,104.0,PVC PRECUTS
0044-E-BUSINESS,2024-11-01,94.0,PVC PRECUTS
0044-E-BUSINESS,2024-12-01,133.0,PVC PRECUTS
0044-E-BUSINESS,2025-01-01,166.0,PVC PRECUTS
0044-E-BUSINESS,2025-02-01,191.0,PVC PRECUTS
0044-E-BUSINESS,2025-03-01,289.0,PVC PRECUTS
0044-E-BUSINESS,2025-04-01,204.0,PVC PRECUTS
0044-E-BUSINESS,2025-05-01,157.0,PVC PRECUTS
0044-E-BUSINESS,2025-06-01,137.0,PVC PRECUTS
0044-E-BUSINESS,2025-07-01,182.0,PVC PRECUTS
0044-E-BUSINESS,2025-08-01,159.0,PVC PRECUTS
0044-E-BUSINESS,2025-09-01,181.0,PVC PRECUTS
0044-E-BUSINESS,2025-10-01,152.0,PVC PRECUTS
0044-E-BUSINESS,2025-11-01,258.0,PVC PRECUTS
0044-E-BUSINESS,2025-12-01,201.0,PVC PRECUTS
0044-E-BUSINESS,2026-01-01,411.0,PVC PRECUTS
0044-E-BUSINESS,2026-02-01,538.0,PVC PRECUTS
0044-E-BUSINESS,2026-03-01,29.0,PVC PRECUTS
0044-E-BUSINESS,2023-01-01,98.0,ABS PRECUTS
0044-E-BUSINESS,2023-02-01,31.0,ABS PRECUTS
0044-E-BUSINESS,2023-03-01,82.0,ABS PRECUTS
0044-E-BUSINESS,2023-04-01,108.0,ABS PRECUTS
0044-E-BUSINESS,2023-05-01,96.0,ABS PRECUTS
0044-E-BUSINESS,2023-06-01,146.0,ABS PRECUTS
0044-E-BUSINESS,2023-07-01,78.0,ABS PRECUTS
0044-E-BUSINESS,2023-08-01,84.0,ABS PRECUTS
0044-E-BUSINESS,2023-09-01,224.0,ABS PRECUTS
0044-E-BUSINESS,2023-10-01,114.0,ABS PRECUTS
0044-E-BUSINESS,2023-11-01,43.0,ABS PRECUTS
0044-E-BUSINESS,2023-12-01,146.0,ABS PRECUTS
0044-E-BUSINESS,2024-01-01,195.0,ABS PRECUTS
0044-E-BUSINESS,2024-02-01,93.0,ABS PRECUTS
0044-E-BUSINESS,2024-03-01,46.0,ABS PRECUTS
0044-E-BUSINESS,2024-04-01,142.0,ABS PRECUTS
0044-E-BUSINESS,2024-05-01,209.0,ABS PRECUTS
0044-E-BUSINESS,2024-06-01,335.0,ABS PRECUTS
0044-E-BUSINESS,2024-07-01,207.0,ABS PRECUTS
0044-E-BUSINESS,2024-08-01,225.0,ABS PRECUTS
0044-E-BUSINESS,2024-09-01,188.0,ABS PRECUTS
0044-E-BUSINESS,2024-10-01,157.0,ABS PRECUTS
0044-E-BUSINESS,2024-11-01,184.0,ABS PRECUTS
0044-E-BUSINESS,2024-12-01,298.0,ABS PRECUTS
0044-E-BUSINESS,2025-01-01,160.0,ABS PRECUTS
0044-E-BUSINESS,2025-02-01,238.0,ABS PRECUTS
0044-E-BUSINESS,2025-03-01,258.0,ABS PRECUTS
0044-E-BUSINESS,2025-04-01,258.0,ABS PRECUTS
0044-E-BUSINESS,2025-05-01,200.0,ABS PRECUTS
0044-E-BUSINESS,2025-06-01,263.0,ABS PRECUTS
0044-E-BUSINESS,2025-07-01,172.0,ABS PRECUTS
0044-E-BUSINESS,2025-08-01,224.0,ABS PRECUTS
0044-E-BUSINESS,2025-09-01,257.0,ABS PRECUTS
0044-E-BUSINESS,2025-10-01,192.0,ABS PRECUTS
0044-E-BUSINESS,2025-11-01,160.0,ABS PRECUTS
0044-E-BUSINESS,2025-12-01,217.0,ABS PRECUTS
0044-E-BUSINESS,2026-01-01,214.0,ABS PRECUTS
0044-E-BUSINESS,2026-02-01,198.0,ABS PRECUTS
0044-E-BUSINESS,2026-03-01,15.0,ABS PRECUTS
0047-SOUTH FLORIDA/PR,2023-01-01,95312.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-02-01,113063.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-03-01,128592.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-04-01,99339.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-05-01,81505.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-06-01,96611.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-07-01,73850.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-08-01,74094.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-09-01,101164.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-10-01,83615.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-11-01,78171.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-12-01,85811.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-01-01,78328.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-02-01,86862.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-03-01,122981.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-04-01,104111.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-05-01,90305.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-06-01,95197.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-07-01,69404.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-08-01,66865.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-09-01,81535.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-10-01,80445.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-11-01,84420.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2024-12-01,98606.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-01-01,82771.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-02-01,98454.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-03-01,131822.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-04-01,97360.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-05-01,83633.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-06-01,94129.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-07-01,75851.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-08-01,69421.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-09-01,97550.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-10-01,87660.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-11-01,73312.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2025-12-01,93240.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2026-01-01,79226.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2026-02-01,83438.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2026-03-01,9138.0,PVC PIPE
0047-SOUTH FLORIDA/PR,2023-01-01,577004.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-02-01,688424.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-03-01,764166.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-04-01,564188.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-05-01,475623.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-06-01,587826.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-07-01,467829.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-08-01,467034.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-09-01,594211.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-10-01,486132.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-11-01,447325.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-12-01,518504.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-01-01,492669.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-02-01,529896.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-03-01,788609.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-04-01,661248.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-05-01,567737.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-06-01,606578.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-07-01,465116.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-08-01,436258.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-09-01,534031.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-10-01,501412.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-11-01,517270.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-12-01,655693.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-01-01,550025.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-02-01,623115.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-03-01,821559.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-04-01,597229.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-05-01,535725.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-06-01,608813.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-07-01,488057.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-08-01,434788.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-09-01,594003.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-10-01,504337.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-11-01,439453.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-12-01,575845.3,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2026-01-01,527996.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2026-02-01,535959.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2026-03-01,56686.0,PVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-01-01,2.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-02-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-03-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-04-01,2.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-05-01,-4.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-06-01,-3.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-07-01,-2.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-08-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-09-01,-3.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-10-01,3.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-11-01,-2.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-01-01,0.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-02-01,1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-03-01,-5.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-04-01,-2.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-05-01,-2.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-06-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-07-01,0.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-08-01,0.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-09-01,0.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-10-01,-10.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-11-01,-35.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2024-12-01,-12.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-01-01,-4.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-02-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-03-01,-9.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-04-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-05-01,-33.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-06-01,-30.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-07-01,-13.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-08-01,-3.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-09-01,-80.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-10-01,0.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-11-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2025-12-01,-17.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2026-01-01,-1.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2026-02-01,-3.0,ABS FITTINGS
0047-SOUTH FLORIDA/PR,2023-01-01,41582.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-02-01,44644.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-03-01,52954.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-04-01,42388.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-05-01,40405.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-06-01,49555.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-07-01,39098.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-08-01,40410.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-09-01,51174.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-10-01,40009.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-11-01,40079.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-12-01,47806.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-01-01,43584.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-02-01,44050.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-03-01,53786.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-04-01,42107.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-05-01,39512.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-06-01,49872.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-07-01,39075.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-08-01,39042.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-09-01,46062.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-10-01,41909.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-11-01,40551.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2024-12-01,56641.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-01-01,43165.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-02-01,44642.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-03-01,53704.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-04-01,41208.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-05-01,39699.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-06-01,48896.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-07-01,38965.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-08-01,37928.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-09-01,49663.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-10-01,38878.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-11-01,34869.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2025-12-01,45296.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2026-01-01,41826.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2026-02-01,40667.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2026-03-01,4920.0,CPVC PIPE
0047-SOUTH FLORIDA/PR,2023-01-01,120728.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-02-01,141155.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-03-01,187894.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-04-01,145994.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-05-01,149168.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-06-01,190355.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-07-01,155969.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-08-01,151261.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-09-01,196882.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-10-01,155893.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-11-01,155609.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-12-01,190921.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-01-01,167617.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-02-01,173017.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-03-01,213402.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-04-01,160058.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-05-01,157171.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-06-01,190625.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-07-01,145012.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-08-01,152993.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-09-01,181525.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-10-01,160000.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-11-01,150427.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2024-12-01,218134.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-01-01,161292.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-02-01,162628.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-03-01,194890.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-04-01,148767.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-05-01,146176.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-06-01,178443.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-07-01,139366.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-08-01,137051.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-09-01,179207.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-10-01,140117.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-11-01,123154.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2025-12-01,164768.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2026-01-01,148923.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2026-02-01,145792.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2026-03-01,17208.0,CPVC FITTINGS
0047-SOUTH FLORIDA/PR,2023-01-01,277168.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-02-01,285112.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-03-01,341842.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-04-01,265582.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-05-01,257584.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-06-01,318944.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-07-01,258503.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-08-01,261543.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-09-01,338163.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-10-01,254577.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-11-01,252203.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-12-01,305733.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-01-01,274657.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-02-01,276827.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-03-01,352698.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-04-01,276547.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-05-01,260155.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-06-01,325163.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-07-01,260880.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-08-01,262014.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-09-01,311498.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-10-01,267752.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-11-01,253171.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2024-12-01,359000.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-01-01,282458.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-02-01,288524.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-03-01,350291.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-04-01,267769.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-05-01,261411.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-06-01,315380.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-07-01,251958.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-08-01,256675.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-09-01,321193.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-10-01,244658.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-11-01,225130.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2025-12-01,297646.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2026-01-01,259442.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2026-02-01,261498.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2026-03-01,32143.0,DWV FITTINGS
0047-SOUTH FLORIDA/PR,2023-01-01,48376.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-02-01,48797.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-03-01,58897.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-04-01,46550.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-05-01,44646.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-06-01,51450.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-07-01,42206.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-08-01,41645.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-09-01,54601.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-10-01,41299.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-11-01,40295.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-12-01,48155.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-01-01,42253.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-02-01,44289.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-03-01,58639.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-04-01,46119.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-05-01,42979.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-06-01,53420.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-07-01,39954.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-08-01,42660.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-09-01,52766.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-10-01,45125.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-11-01,42261.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2024-12-01,58557.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-01-01,47224.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-02-01,48881.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-03-01,60123.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-04-01,45526.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-05-01,44282.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-06-01,51675.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-07-01,40870.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-08-01,41941.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-09-01,52771.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-10-01,40559.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-11-01,38599.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2025-12-01,51116.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2026-01-01,44180.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2026-02-01,45578.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2026-03-01,5756.0,DWV PIPE
0047-SOUTH FLORIDA/PR,2023-01-01,558.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-02-01,512.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-03-01,674.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-04-01,517.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-05-01,435.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-06-01,654.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-07-01,521.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-08-01,426.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-09-01,1016.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-10-01,500.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-11-01,446.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2023-12-01,738.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-01-01,800.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-02-01,886.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-03-01,677.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-04-01,659.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-05-01,819.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-06-01,618.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-07-01,484.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-08-01,470.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-09-01,604.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-10-01,582.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-11-01,452.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2024-12-01,898.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-01-01,636.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-02-01,661.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-03-01,812.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-04-01,829.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-05-01,554.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-06-01,781.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-07-01,548.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-08-01,742.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-09-01,871.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-10-01,652.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-11-01,525.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2025-12-01,970.0,SEWER PIPE
0047-SOUTH FLORIDA/PR,2026-01-01,630.0,SEWER PIPE
